"date"	"season"	"team"	"VorH"	"team_goals"	"team_pim"	"team_shots"	"team_powerPlayGoals"	"team_powerPlayOpportunities"	"team_blocked"	"team_takeaways"	"team_giveaways"	"team_hits"	"assists"	"goals"	"shots"	"powerPlayGoals"	"powerPlayAssists"	"penaltyMinutes"	"faceOffWins"	"faceoffTaken"	"shortHandedGoals"	"shortHandedAssists"
20210426	20202021	"Winnipeg Jets"	"HT"	1	2	37	1	2	16	12	7	32	2	1	37	1	2	2	20	40	0	0
20210426	20202021	"Montréal Canadiens"	"VT"	2	6	24	1	3	10	6	5	11	4	2	24	1	2	6	23	48	0	0
20210426	20202021	"Calgary Flames"	"HT"	1	6	22	1	3	14	8	13	17	2	1	22	1	2	6	25	48	0	0
20210426	20202021	"Carolina Hurricanes"	"VT"	3	2	32	0	2	8	6	12	18	6	3	32	0	0	2	24	57	0	0
20210426	20202021	"Dallas Stars"	"HT"	4	4	31	1	1	17	7	17	24	6	4	31	1	2	4	33	57	0	0
20210426	20202021	"Anaheim Ducks"	"VT"	1	4	22	0	1	11	5	5	26	2	1	22	0	0	4	22	45	0	0
20210426	20202021	"Los Angeles Kings"	"HT"	4	2	25	0	2	12	4	4	19	5	4	25	0	0	2	23	45	0	0
20210426	20202021	"Arizona Coyotes"	"VT"	4	10	25	0	3	11	9	10	35	8	4	25	0	0	10	31	55	0	0
20210426	20202021	"San Jose Sharks"	"HT"	6	8	34	0	4	11	7	4	19	8	6	34	0	0	8	24	55	0	0
20210427	20202021	"New York Islanders"	"VT"	0	11	18	0	3	16	4	8	32	0	0	18	0	0	11	19	48	0	0
20210427	20202021	"Washington Capitals"	"HT"	1	13	33	0	2	12	14	9	36	2	1	33	0	0	13	29	48	0	0
20210427	20202021	"Philadelphia Flyers"	"VT"	4	9	30	0	2	8	6	8	15	5	4	30	0	0	9	34	61	0	0
20210427	20202021	"New Jersey Devils"	"HT"	6	9	27	2	2	18	7	13	21	9	6	27	2	4	9	27	61	0	0
20210427	20202021	"Buffalo Sabres"	"VT"	1	11	37	1	2	7	8	9	13	1	1	37	1	1	11	27	54	0	0
20210427	20202021	"New York Rangers"	"HT"	3	9	41	1	3	16	6	8	25	4	3	41	1	2	9	27	54	0	0
20210427	20202021	"Boston Bruins"	"VT"	3	11	31	0	1	21	6	3	50	5	3	31	0	0	9	34	60	0	0
20210427	20202021	"Pittsburgh Penguins"	"HT"	1	7	26	0	3	7	10	5	25	2	1	26	0	0	7	26	60	0	0
20210427	20202021	"Detroit Red Wings"	"VT"	0	6	41	0	1	16	7	5	16	0	0	41	0	0	6	26	50	0	0
20210427	20202021	"Columbus Blue Jackets"	"HT"	0	4	33	0	2	6	9	6	11	0	0	33	0	0	4	24	50	0	0
20210427	20202021	"Tampa Bay Lightning"	"VT"	7	24	30	1	4	18	13	10	30	10	7	30	1	2	24	32	65	0	0
20210427	20202021	"Chicago Blackhawks"	"HT"	4	28	40	1	7	9	10	9	26	6	4	40	1	2	28	33	65	0	0
20210427	20202021	"Florida Panthers"	"VT"	7	4	55	3	5	4	2	8	13	12	7	55	3	6	4	36	65	0	0
20210427	20202021	"Nashville Predators"	"HT"	4	10	30	0	2	13	1	6	17	7	4	30	0	0	10	29	65	0	0
20210427	20202021	"Carolina Hurricanes"	"VT"	5	6	30	2	3	13	5	5	25	10	5	30	2	4	4	25	55	0	0
20210427	20202021	"Dallas Stars"	"HT"	1	6	28	0	3	17	5	14	19	0	1	28	0	0	6	30	55	0	0
20210428	20202021	"Toronto Maple Leafs"	"VT"	4	4	29	1	3	20	6	11	24	8	4	29	1	2	4	18	53	0	0
20210428	20202021	"Montréal Canadiens"	"HT"	1	6	33	0	2	9	8	13	29	2	1	33	0	0	6	35	53	0	0
20210428	20202021	"Vancouver Canucks"	"VT"	3	16	22	0	2	15	7	14	23	5	3	22	0	0	14	24	50	0	0
20210428	20202021	"Ottawa Senators"	"HT"	6	14	33	0	3	12	10	11	21	9	6	33	0	0	14	26	50	0	0
20210428	20202021	"Edmonton Oilers"	"VT"	3	2	27	2	3	13	10	8	24	6	3	27	2	4	2	26	56	0	0
20210428	20202021	"Winnipeg Jets"	"HT"	1	6	30	0	1	20	9	9	38	1	1	30	0	0	6	30	56	0	0
20210428	20202021	"St. Louis Blues"	"VT"	4	2	32	2	2	11	9	6	17	7	4	32	2	4	2	29	56	0	0
20210428	20202021	"Minnesota Wild"	"HT"	3	4	29	0	1	12	7	8	26	4	3	29	0	0	4	27	56	0	0
20210428	20202021	"Colorado Avalanche"	"VT"	2	8	37	0	4	9	6	11	34	2	2	37	0	0	8	29	57	0	0
20210428	20202021	"Vegas Golden Knights"	"HT"	5	8	26	1	4	14	15	7	16	7	5	26	1	2	8	28	57	0	0
20210428	20202021	"Anaheim Ducks"	"VT"	3	10	22	0	2	16	3	7	28	3	3	22	0	0	10	22	45	0	0
20210428	20202021	"Los Angeles Kings"	"HT"	2	4	30	1	5	7	3	8	12	4	2	30	1	2	4	23	45	1	2
20210428	20202021	"Arizona Coyotes"	"VT"	2	8	30	0	4	11	8	4	24	4	2	30	0	0	8	31	57	0	0
20210428	20202021	"San Jose Sharks"	"HT"	4	8	31	0	4	15	10	8	14	8	4	31	0	0	8	26	57	0	0
20210429	20202021	"Dallas Stars"	"VT"	0	2	20	0	2	8	3	0	30	0	0	20	0	0	2	29	47	0	0
20210429	20202021	"Tampa Bay Lightning"	"HT"	3	4	28	0	1	16	8	4	33	0	3	28	0	0	4	18	47	1	0
20210429	20202021	"St. Louis Blues"	"VT"	5	22	21	1	2	19	6	8	16	6	5	21	1	2	22	29	61	1	0
20210429	20202021	"Minnesota Wild"	"HT"	4	14	30	0	1	9	8	7	21	5	4	30	0	0	14	32	61	0	0
20210429	20202021	"Buffalo Sabres"	"VT"	2	6	31	0	2	7	10	8	30	4	2	31	0	0	6	24	58	0	0
20210429	20202021	"Boston Bruins"	"HT"	5	6	40	1	2	9	6	10	24	6	5	40	1	2	6	34	58	1	0
20210429	20202021	"Philadelphia Flyers"	"VT"	3	13	24	1	2	12	7	6	19	3	3	24	1	1	13	36	60	1	0
20210429	20202021	"New Jersey Devils"	"HT"	5	9	19	2	4	15	8	13	14	9	5	19	2	4	7	24	60	0	0
20210429	20202021	"New York Islanders"	"VT"	4	6	27	1	2	17	7	5	23	7	4	27	1	2	6	32	50	0	0
20210429	20202021	"New York Rangers"	"HT"	0	6	25	0	2	12	6	12	26	0	0	25	0	0	6	18	50	0	0
20210429	20202021	"Pittsburgh Penguins"	"VT"	5	6	35	0	3	14	9	9	14	7	5	35	0	0	6	38	75	0	0
20210429	20202021	"Washington Capitals"	"HT"	4	6	37	1	3	14	8	9	32	7	4	37	1	2	6	37	75	0	0
20210429	20202021	"Detroit Red Wings"	"VT"	1	6	17	0	1	17	3	18	20	0	1	17	0	0	6	28	55	0	0
20210429	20202021	"Carolina Hurricanes"	"HT"	3	2	32	0	3	7	3	17	24	5	3	32	0	0	2	27	55	0	0
20210429	20202021	"Florida Panthers"	"VT"	4	4	39	1	4	11	10	13	40	7	4	39	1	2	4	24	48	0	0
20210429	20202021	"Chicago Blackhawks"	"HT"	3	8	27	0	2	13	9	13	36	6	3	27	0	0	8	24	48	0	0
20210429	20202021	"Calgary Flames"	"VT"	3	8	30	0	1	15	10	16	35	6	3	30	0	0	8	30	58	0	0
20210429	20202021	"Edmonton Oilers"	"HT"	1	4	31	0	3	19	11	16	19	2	1	31	0	0	4	28	58	0	0
20210429	20202021	"Vancouver Canucks"	"VT"	1	5	16	1	2	15	8	17	19	2	1	16	1	2	5	26	47	0	0
20210429	20202021	"Toronto Maple Leafs"	"HT"	4	9	24	0	0	16	15	16	18	7	4	24	0	0	9	21	47	0	0
20210430	20202021	"Winnipeg Jets"	"VT"	3	6	22	0	2	17	5	17	27	3	3	22	0	0	6	32	54	0	0
20210430	20202021	"Montréal Canadiens"	"HT"	5	4	35	2	3	11	3	18	27	7	5	34	2	4	2	22	54	0	0
20210430	20202021	"San Jose Sharks"	"VT"	0	13	21	0	4	19	4	5	9	0	0	21	0	0	13	18	45	0	0
20210430	20202021	"Colorado Avalanche"	"HT"	3	13	36	2	4	11	2	2	9	6	3	36	2	4	13	27	45	0	0
20210430	20202021	"Vegas Golden Knights"	"VT"	0	4	25	0	2	11	6	9	21	0	0	25	0	0	4	25	58	0	0
20210430	20202021	"Arizona Coyotes"	"HT"	3	4	32	0	2	15	7	14	46	5	3	32	0	0	4	33	58	0	0
20210430	20202021	"Los Angeles Kings"	"VT"	2	10	25	0	1	15	4	11	22	4	2	25	0	0	10	26	59	0	0
20210430	20202021	"Anaheim Ducks"	"HT"	1	4	34	0	4	11	5	11	19	1	1	34	0	0	4	33	59	0	0
20210501	20202021	"St. Louis Blues"	"VT"	3	2	31	0	1	7	7	9	23	4	3	31	0	0	2	27	59	0	0
20210501	20202021	"Minnesota Wild"	"HT"	4	2	38	0	1	6	7	4	19	7	4	38	0	0	2	32	59	0	0
20210501	20202021	"Buffalo Sabres"	"VT"	2	10	19	0	2	7	8	10	25	4	2	19	0	0	10	35	66	1	2
20210501	20202021	"Boston Bruins"	"HT"	6	6	43	1	4	8	9	7	31	11	6	43	1	2	6	31	66	0	0
20210501	20202021	"New York Rangers"	"VT"	0	2	28	0	2	12	1	4	23	0	0	28	0	0	2	18	35	0	0
20210501	20202021	"New York Islanders"	"HT"	3	4	25	0	1	17	2	5	27	5	3	25	0	0	4	17	35	0	0
20210501	20202021	"New Jersey Devils"	"VT"	4	4	21	0	2	19	4	10	18	5	4	21	0	0	4	27	56	1	0
20210501	20202021	"Philadelphia Flyers"	"HT"	1	4	32	0	2	12	2	5	30	2	1	32	0	0	4	29	56	0	0
20210501	20202021	"Pittsburgh Penguins"	"VT"	3	7	26	0	2	11	9	4	18	1	3	26	0	0	7	30	53	0	0
20210501	20202021	"Washington Capitals"	"HT"	0	9	24	0	1	9	3	9	31	0	0	24	0	0	9	23	53	0	0
20210501	20202021	"Columbus Blue Jackets"	"VT"	1	2	32	0	2	22	6	10	26	2	1	32	0	0	2	19	53	0	0
20210501	20202021	"Carolina Hurricanes"	"HT"	2	4	33	0	1	13	6	13	17	2	2	33	0	0	4	34	53	0	0
20210501	20202021	"Tampa Bay Lightning"	"VT"	0	8	33	0	4	9	5	6	17	0	0	33	0	0	8	28	53	0	0
20210501	20202021	"Detroit Red Wings"	"HT"	0	10	15	0	3	14	4	9	20	0	0	15	0	0	10	25	53	0	0
20210501	20202021	"Florida Panthers"	"VT"	5	8	42	0	1	13	10	11	27	9	5	42	0	0	8	31	56	0	0
20210501	20202021	"Chicago Blackhawks"	"HT"	4	2	35	2	4	18	10	13	31	8	4	35	2	4	2	25	56	0	0
20210501	20202021	"Dallas Stars"	"VT"	0	10	28	0	1	16	4	8	17	0	0	28	0	0	8	25	49	0	0
20210501	20202021	"Nashville Predators"	"HT"	1	8	34	0	2	10	14	7	24	1	1	34	0	0	8	24	49	0	0
20210501	20202021	"Ottawa Senators"	"VT"	2	11	23	0	2	20	8	26	24	4	2	23	0	0	11	16	45	0	0
20210501	20202021	"Montréal Canadiens"	"HT"	3	9	39	1	3	11	7	18	27	5	3	39	1	2	7	29	45	0	0
20210501	20202021	"Vancouver Canucks"	"VT"	1	2	27	0	1	6	13	20	23	2	1	27	0	0	2	28	48	0	0
20210501	20202021	"Toronto Maple Leafs"	"HT"	5	2	30	0	1	13	11	17	25	9	5	30	0	0	2	20	48	0	0
20210501	20202021	"Calgary Flames"	"VT"	1	8	30	0	3	7	11	11	39	2	1	30	0	0	8	19	54	0	0
20210501	20202021	"Edmonton Oilers"	"HT"	4	10	29	1	2	17	9	12	26	8	4	29	1	2	8	35	54	0	0
20210501	20202021	"San Jose Sharks"	"VT"	3	8	25	1	4	19	6	5	10	5	3	25	1	2	8	25	61	1	1
20210501	20202021	"Colorado Avalanche"	"HT"	4	8	44	0	4	10	7	5	6	7	4	44	0	0	6	36	61	0	0
20210501	20202021	"Vegas Golden Knights"	"VT"	3	10	34	1	5	9	7	1	21	5	3	34	1	1	10	29	54	0	0
20210501	20202021	"Arizona Coyotes"	"HT"	2	12	21	1	4	18	8	5	39	4	2	21	1	2	10	25	54	0	0
20210501	20202021	"Los Angeles Kings"	"VT"	2	4	25	0	1	18	3	13	14	3	2	25	0	0	4	26	53	0	0
20210501	20202021	"Anaheim Ducks"	"HT"	6	4	33	0	1	14	4	7	21	11	6	33	0	0	4	27	53	0	0
20210502	20202021	"Tampa Bay Lightning"	"VT"	2	8	42	0	2	12	1	2	13	3	2	42	0	0	8	24	45	0	0
20210502	20202021	"Detroit Red Wings"	"HT"	1	4	23	0	4	13	3	11	11	2	1	23	0	0	4	21	45	0	0
20210503	20202021	"Dallas Stars"	"VT"	4	23	29	1	2	9	10	12	33	6	4	29	1	2	23	28	58	0	0
20210503	20202021	"Florida Panthers"	"HT"	5	9	43	1	4	17	11	14	23	9	5	43	1	2	9	30	58	0	0
20210503	20202021	"New York Islanders"	"VT"	2	6	36	0	1	4	7	11	20	4	2	36	0	0	6	30	56	0	0
20210503	20202021	"Buffalo Sabres"	"HT"	4	2	40	1	3	15	4	4	13	5	4	40	1	2	2	26	56	0	0
20210503	20202021	"Boston Bruins"	"VT"	3	7	42	0	1	12	8	5	18	5	3	42	0	0	7	27	55	0	0
20210503	20202021	"New Jersey Devils"	"HT"	0	7	20	0	1	9	14	12	7	0	0	20	0	0	7	28	55	0	0
20210503	20202021	"Washington Capitals"	"VT"	6	22	40	0	3	8	4	8	20	8	6	40	0	0	20	31	58	0	0
20210503	20202021	"New York Rangers"	"HT"	3	10	26	1	4	8	6	10	16	6	3	26	1	2	8	27	58	0	0
20210503	20202021	"Pittsburgh Penguins"	"VT"	2	8	37	2	4	17	6	12	18	4	2	37	2	4	8	22	69	0	0
20210503	20202021	"Philadelphia Flyers"	"HT"	7	10	45	1	3	13	3	7	16	12	7	45	1	2	10	47	69	0	0
20210503	20202021	"Chicago Blackhawks"	"VT"	2	6	17	0	3	16	7	12	24	3	2	17	0	0	4	22	55	0	0
20210503	20202021	"Carolina Hurricanes"	"HT"	5	6	38	1	3	11	5	15	26	9	5	38	1	2	6	33	55	0	0
20210503	20202021	"Nashville Predators"	"VT"	4	6	38	1	4	11	6	5	21	8	4	38	1	2	6	29	52	0	0
20210503	20202021	"Columbus Blue Jackets"	"HT"	3	8	32	1	3	11	9	5	13	6	3	32	1	2	8	23	52	0	0
20210503	20202021	"Anaheim Ducks"	"VT"	1	4	20	0	2	11	6	12	15	0	1	20	0	0	4	27	53	0	0
20210503	20202021	"St. Louis Blues"	"HT"	3	4	32	1	2	15	7	10	14	6	3	32	1	2	2	26	53	0	0
20210503	20202021	"Toronto Maple Leafs"	"VT"	2	8	29	0	3	13	8	14	19	4	2	29	0	0	8	25	52	0	0
20210503	20202021	"Montréal Canadiens"	"HT"	3	6	23	1	4	23	6	25	30	6	3	23	1	2	6	27	52	0	0
20210503	20202021	"Winnipeg Jets"	"VT"	1	8	29	0	6	10	4	6	27	2	1	29	0	0	8	33	52	0	0
20210503	20202021	"Ottawa Senators"	"HT"	2	14	18	0	3	20	7	7	30	3	2	18	0	0	12	19	52	1	1
20210503	20202021	"Vegas Golden Knights"	"VT"	5	8	32	1	3	8	9	8	17	9	5	32	1	2	8	38	67	0	0
20210503	20202021	"Minnesota Wild"	"HT"	6	10	32	1	2	10	9	5	22	10	6	32	1	2	8	29	67	0	0
20210503	20202021	"Los Angeles Kings"	"VT"	3	4	26	1	2	12	1	5	35	4	3	26	1	2	2	25	55	0	0
20210503	20202021	"Arizona Coyotes"	"HT"	2	4	34	1	2	1	8	7	29	4	2	34	1	2	4	30	55	0	0
20210503	20202021	"Colorado Avalanche"	"VT"	5	2	31	0	3	11	3	7	13	7	5	31	0	0	2	35	59	0	0
20210503	20202021	"San Jose Sharks"	"HT"	4	6	27	0	1	23	12	4	22	4	4	27	0	0	6	24	59	0	0
20210503	20202021	"Edmonton Oilers"	"VT"	5	2	32	0	1	17	7	9	13	8	5	32	0	0	2	27	56	0	0
20210503	20202021	"Vancouver Canucks"	"HT"	3	2	23	0	1	17	5	6	19	3	3	23	0	0	2	29	56	0	0
20210504	20202021	"New York Islanders"	"VT"	3	2	48	0	1	11	2	7	19	4	3	48	0	0	2	34	53	1	0
20210504	20202021	"Buffalo Sabres"	"HT"	3	2	31	0	1	14	6	10	16	5	3	31	0	0	2	19	53	0	0
20210504	20202021	"Boston Bruins"	"VT"	3	8	36	1	3	10	8	7	26	6	3	36	1	2	8	41	64	0	0
20210504	20202021	"New Jersey Devils"	"HT"	4	6	21	1	4	11	9	10	18	8	4	21	1	2	4	23	64	0	0
20210504	20202021	"Pittsburgh Penguins"	"VT"	7	9	31	2	3	11	3	5	17	13	7	31	2	4	9	30	69	0	0
20210504	20202021	"Philadelphia Flyers"	"HT"	3	13	33	0	1	18	5	11	24	6	3	33	0	0	13	39	69	0	0
20210504	20202021	"Chicago Blackhawks"	"VT"	3	8	30	0	3	16	4	16	28	4	3	30	0	0	8	25	59	1	0
20210504	20202021	"Carolina Hurricanes"	"HT"	6	8	28	0	3	10	7	16	30	10	6	28	0	0	8	34	59	1	0
20210504	20202021	"Edmonton Oilers"	"VT"	4	8	27	2	3	15	3	6	15	7	4	27	2	4	8	25	49	0	0
20210504	20202021	"Vancouver Canucks"	"HT"	1	6	29	0	4	16	10	12	14	2	1	29	0	0	4	24	49	0	0
20210505	20202021	"Dallas Stars"	"VT"	2	8	22	0	2	18	4	0	29	4	2	22	0	0	6	23	52	0	0
20210505	20202021	"Tampa Bay Lightning"	"HT"	6	4	20	1	4	9	6	5	26	9	6	20	1	2	4	29	52	0	0
20210505	20202021	"Montréal Canadiens"	"VT"	1	6	31	0	1	16	4	14	31	2	1	31	0	0	6	28	62	0	0
20210505	20202021	"Ottawa Senators"	"HT"	5	4	34	0	2	20	2	16	37	9	5	34	0	0	4	34	62	0	0
20210505	20202021	"Washington Capitals"	"VT"	4	56	35	2	7	8	5	6	11	8	4	35	2	4	56	37	57	0	0
20210505	20202021	"New York Rangers"	"HT"	2	85	21	0	2	16	8	9	18	4	2	21	0	0	85	20	57	0	0
20210505	20202021	"Nashville Predators"	"VT"	2	4	32	0	1	11	6	3	17	0	2	32	0	0	2	27	53	0	0
20210505	20202021	"Columbus Blue Jackets"	"HT"	4	2	27	1	2	16	9	5	17	8	4	27	1	2	2	26	53	0	0
20210505	20202021	"Anaheim Ducks"	"VT"	2	11	35	0	2	8	8	21	23	4	2	35	0	0	11	23	58	0	0
20210505	20202021	"St. Louis Blues"	"HT"	2	9	26	1	3	11	6	18	17	3	2	26	1	2	9	35	58	0	0
20210505	20202021	"Winnipeg Jets"	"VT"	4	10	19	1	3	13	9	10	9	7	4	19	1	2	10	25	48	1	2
20210505	20202021	"Calgary Flames"	"HT"	0	6	32	0	5	13	10	22	19	0	0	32	0	0	6	23	48	0	0
20210505	20202021	"Vegas Golden Knights"	"VT"	3	17	34	1	3	11	8	5	17	5	3	34	1	2	15	26	48	0	0
20210505	20202021	"Minnesota Wild"	"HT"	2	17	28	0	3	22	13	10	19	3	2	28	0	0	17	22	48	0	0
20210505	20202021	"Los Angeles Kings"	"VT"	4	10	22	0	1	15	8	7	22	7	4	22	0	0	10	24	55	0	0
20210505	20202021	"Arizona Coyotes"	"HT"	2	4	30	1	4	10	9	7	30	4	2	30	1	2	4	31	55	0	0
20210505	20202021	"Colorado Avalanche"	"VT"	2	8	32	0	2	7	12	7	18	4	2	32	0	0	8	33	62	0	0
20210505	20202021	"San Jose Sharks"	"HT"	3	4	33	1	4	21	12	9	29	6	3	33	1	2	4	29	62	0	0
20210506	20202021	"Chicago Blackhawks"	"VT"	2	2	27	0	1	17	4	13	36	3	2	27	0	0	0	24	59	0	0
20210506	20202021	"Carolina Hurricanes"	"HT"	1	2	37	0	1	14	11	31	24	1	1	37	0	0	2	35	59	1	1
20210506	20202021	"Vancouver Canucks"	"VT"	6	20	27	0	4	12	6	10	23	8	6	27	0	0	20	31	58	0	0
20210506	20202021	"Edmonton Oilers"	"HT"	3	18	42	1	5	5	5	17	26	5	3	42	1	1	18	27	58	0	0
20210506	20202021	"New York Rangers"	"VT"	0	4	15	0	1	11	6	14	22	0	0	15	0	0	4	20	47	0	0
20210506	20202021	"Boston Bruins"	"HT"	4	2	34	1	2	6	12	9	17	6	4	34	1	2	2	27	47	0	0
20210506	20202021	"New Jersey Devils"	"VT"	2	4	25	0	1	24	5	9	16	4	2	25	0	0	4	19	49	0	0
20210506	20202021	"New York Islanders"	"HT"	1	2	33	0	2	19	2	5	33	2	1	33	0	0	2	30	49	0	0
20210506	20202021	"Buffalo Sabres"	"VT"	4	2	23	1	2	10	4	7	24	6	4	23	1	2	2	24	50	0	0
20210506	20202021	"Pittsburgh Penguins"	"HT"	8	4	34	1	1	8	6	11	17	14	8	34	1	2	4	26	50	0	0
20210506	20202021	"Montréal Canadiens"	"VT"	2	8	21	0	3	6	3	11	37	4	2	21	0	0	8	24	54	0	0
20210506	20202021	"Toronto Maple Leafs"	"HT"	5	6	35	0	4	10	12	19	14	9	5	35	0	0	6	30	54	0	0
20210507	20202021	"Dallas Stars"	"VT"	5	8	31	0	1	10	5	1	22	8	5	31	0	0	8	40	64	0	0
20210507	20202021	"Tampa Bay Lightning"	"HT"	2	2	27	1	4	16	2	3	28	4	2	27	1	2	2	24	64	0	0
20210507	20202021	"Philadelphia Flyers"	"VT"	4	2	29	0	2	13	4	4	15	6	4	29	0	0	2	32	56	0	0
20210507	20202021	"Washington Capitals"	"HT"	2	4	30	0	1	12	10	3	17	3	2	30	0	0	4	24	56	0	0
20210507	20202021	"Detroit Red Wings"	"VT"	5	2	36	1	2	11	2	3	13	10	5	36	1	2	2	31	44	0	0
20210507	20202021	"Columbus Blue Jackets"	"HT"	2	4	24	0	1	16	10	8	10	4	2	24	0	0	4	13	44	0	0
20210507	20202021	"Anaheim Ducks"	"VT"	3	6	25	0	1	8	4	10	15	3	3	25	0	0	6	26	52	0	0
20210507	20202021	"Minnesota Wild"	"HT"	4	2	36	0	3	14	5	17	11	7	4	36	0	0	2	26	52	0	0
20210507	20202021	"St. Louis Blues"	"VT"	3	6	25	0	1	19	13	4	41	6	3	25	0	0	6	27	47	1	2
20210507	20202021	"Vegas Golden Knights"	"HT"	4	2	35	0	3	19	2	2	25	7	4	35	0	0	2	20	47	0	0
20210507	20202021	"Colorado Avalanche"	"VT"	3	2	37	1	4	8	2	6	23	6	3	37	1	2	2	24	44	0	0
20210507	20202021	"Los Angeles Kings"	"HT"	2	8	17	0	1	19	2	5	27	3	2	17	0	0	6	20	44	0	0
20210507	20202021	"Arizona Coyotes"	"VT"	5	6	34	1	2	11	7	5	11	8	5	34	1	1	6	28	61	0	0
20210507	20202021	"San Jose Sharks"	"HT"	2	4	28	0	3	8	11	9	11	2	2	28	0	0	4	33	61	0	0
20210508	20202021	"Vancouver Canucks"	"VT"	3	8	25	0	5	17	8	16	13	3	3	25	0	0	8	24	51	0	0
20210508	20202021	"Edmonton Oilers"	"HT"	4	10	34	2	4	15	7	12	18	8	4	34	2	4	10	27	51	0	0
20210508	20202021	"New York Rangers"	"VT"	5	6	23	0	1	19	14	14	17	9	5	23	0	0	6	28	58	0	0
20210508	20202021	"Boston Bruins"	"HT"	4	2	39	1	3	4	14	9	16	6	4	39	1	1	2	30	58	0	0
20210508	20202021	"New Jersey Devils"	"VT"	1	6	24	0	2	22	7	12	23	2	1	24	0	0	6	25	55	0	0
20210508	20202021	"New York Islanders"	"HT"	5	4	27	1	3	13	8	10	25	9	5	27	1	2	4	30	55	0	0
20210508	20202021	"Philadelphia Flyers"	"VT"	1	14	29	0	2	16	10	3	17	1	1	29	0	0	14	31	50	0	0
20210508	20202021	"Washington Capitals"	"HT"	2	12	40	0	4	14	7	6	14	4	2	40	0	0	12	19	50	0	0
20210508	20202021	"Tampa Bay Lightning"	"VT"	1	78	29	0	5	10	9	18	36	2	1	29	0	0	78	28	53	0	0
20210508	20202021	"Florida Panthers"	"HT"	5	76	35	1	6	8	7	10	38	8	5	35	1	2	76	25	53	0	0
20210508	20202021	"Buffalo Sabres"	"VT"	0	4	29	0	1	8	4	8	23	0	0	29	0	0	4	23	47	0	0
20210508	20202021	"Pittsburgh Penguins"	"HT"	1	2	23	0	2	7	14	11	23	1	1	23	0	0	2	24	47	0	0
20210508	20202021	"Detroit Red Wings"	"VT"	4	0	37	1	1	8	1	5	11	8	4	37	1	2	0	29	63	0	0
20210508	20202021	"Columbus Blue Jackets"	"HT"	5	2	36	0	0	10	7	7	20	9	5	36	0	0	2	34	63	1	1
20210508	20202021	"Carolina Hurricanes"	"VT"	1	6	22	0	1	6	10	4	14	2	1	22	0	0	6	27	49	0	0
20210508	20202021	"Nashville Predators"	"HT"	3	2	30	0	3	16	5	8	23	5	3	30	0	0	2	22	49	0	0
20210508	20202021	"Montréal Canadiens"	"VT"	2	4	23	0	3	9	10	16	32	3	2	23	0	0	4	21	56	0	0
20210508	20202021	"Toronto Maple Leafs"	"HT"	3	6	26	0	2	14	11	19	27	5	3	26	0	0	6	35	56	0	0
20210508	20202021	"Ottawa Senators"	"VT"	4	4	23	1	2	18	3	6	16	6	4	23	1	1	4	24	46	0	0
20210508	20202021	"Winnipeg Jets"	"HT"	2	4	29	0	2	18	6	15	28	3	2	29	0	0	4	22	46	0	0
20210508	20202021	"Anaheim Ducks"	"VT"	3	10	22	0	1	7	3	5	5	6	3	22	0	0	10	28	55	0	0
20210508	20202021	"Minnesota Wild"	"HT"	4	4	25	1	4	14	10	8	6	7	4	25	1	2	4	27	55	0	0
20210508	20202021	"St. Louis Blues"	"VT"	1	12	21	0	3	18	9	11	42	0	1	21	0	0	12	36	63	0	0
20210508	20202021	"Vegas Golden Knights"	"HT"	4	10	29	1	4	17	9	2	25	5	4	29	1	2	10	27	63	1	1
20210508	20202021	"Colorado Avalanche"	"VT"	3	4	30	1	3	13	5	9	30	6	3	30	1	2	4	19	45	0	0
20210508	20202021	"Los Angeles Kings"	"HT"	2	6	18	0	2	12	1	7	23	4	2	18	0	0	6	26	45	0	0
20210508	20202021	"Arizona Coyotes"	"VT"	5	6	32	1	2	8	6	9	13	8	5	32	1	2	6	33	64	0	0
20210508	20202021	"San Jose Sharks"	"HT"	4	6	48	0	2	6	7	12	12	5	4	48	0	0	6	31	64	0	0
20210509	20202021	"Ottawa Senators"	"VT"	1	4	20	0	3	9	9	17	13	1	1	20	0	0	4	35	61	0	0
20210509	20202021	"Calgary Flames"	"HT"	6	8	36	1	1	6	10	23	21	11	6	36	1	2	8	26	61	0	0
20210509	20202021	"Dallas Stars"	"VT"	2	4	39	0	0	13	10	8	34	2	2	39	0	0	4	26	46	0	0
20210509	20202021	"Chicago Blackhawks"	"HT"	4	0	25	1	2	14	7	10	33	8	4	25	1	2	0	20	46	0	0
20210510	20202021	"New Jersey Devils"	"VT"	2	8	25	0	2	20	5	7	9	4	2	25	0	0	6	21	44	0	0
20210510	20202021	"Philadelphia Flyers"	"HT"	4	4	31	1	4	14	7	13	19	8	4	31	1	2	4	23	44	0	0
20210510	20202021	"St. Louis Blues"	"VT"	2	6	19	0	2	17	5	4	22	4	2	19	0	0	6	40	62	0	0
20210510	20202021	"Los Angeles Kings"	"HT"	1	6	27	0	2	17	2	7	18	2	1	27	0	0	6	22	62	0	0
20210510	20202021	"Edmonton Oilers"	"VT"	4	4	35	0	1	16	6	15	24	7	4	35	0	0	4	33	52	0	0
20210510	20202021	"Montréal Canadiens"	"HT"	3	2	28	0	2	13	7	17	21	6	3	28	0	0	2	19	52	0	0
20210510	20202021	"New York Islanders"	"VT"	2	10	18	1	1	14	9	13	41	4	2	18	1	2	10	16	49	0	0
