"date","gameID","team","VorH","bat_runs","bat_homeRuns","bat_strikeOuts","bat_baseOnBalls","pitch_runs","pitch_homeRuns","pitch_strikeOuts","pitch_baseOnBalls"
20210416,634518,"Boston Red Sox","H",1,0,8,1,5,1,6,2
20210416,634519,"San Francisco Giants","V",1,0,4,3,4,2,6,1
20210416,634519,"Miami Marlins","H",4,2,6,1,1,0,4,3
20210416,634520,"Toronto Blue Jays","V",2,0,4,1,3,1,8,0
20210416,634520,"Kansas City Royals","H",3,1,8,0,2,0,4,1
20210416,634525,"Detroit Tigers","V",0,0,11,1,3,1,8,2
20210416,634525,"Oakland Athletics","H",3,1,8,2,0,0,11,1
20210416,634526,"Minnesota Twins","V",3,0,9,4,10,2,7,2
20210416,634526,"Los Angeles Angels","H",10,2,7,2,3,0,9,4
20210416,634531,"Los Angeles Dodgers","V",11,2,12,5,6,1,14,6
20210416,634531,"San Diego Padres","H",6,1,14,6,11,2,12,5
20210416,634548,"Atlanta Braves","V",5,0,7,8,2,1,12,6
20210416,634548,"Chicago Cubs","H",2,1,12,6,5,0,7,8
20210416,634561,"New York Mets","V",2,0,6,2,7,1,6,1
20210416,634561,"Colorado Rockies","H",7,1,6,1,2,0,6,2
20210417,634447,"Houston Astros","V",1,0,7,1,0,0,7,0
20210417,634447,"Seattle Mariners","H",0,0,7,0,1,0,7,1
20210417,634449,"Los Angeles Dodgers","V",2,1,13,2,0,0,12,4
20210417,634449,"San Diego Padres","H",0,0,12,4,2,1,13,2
20210417,634450,"San Francisco Giants","V",6,2,11,0,7,0,10,6
20210417,634450,"Miami Marlins","H",7,0,10,6,6,2,11,0
20210417,634460,"Cleveland Indians","V",2,1,14,4,3,1,12,6
20210417,634460,"Cincinnati Reds","H",3,1,12,6,2,1,14,4
20210417,634462,"Atlanta Braves","V",4,0,6,6,13,6,9,3
20210417,634462,"Chicago Cubs","H",13,6,9,3,4,0,6,6
20210417,634465,"Minnesota Twins","V",1,0,6,0,7,2,3,2
20210417,634465,"Los Angeles Angels","H",7,2,3,2,1,0,6,0
20210417,634470,"St. Louis Cardinals","V",9,4,11,8,4,0,13,5
20210417,634470,"Philadelphia Phillies","H",4,0,13,5,9,4,11,8
20210417,634471,"Chicago White Sox","V",4,0,10,4,7,1,11,6
20210417,634471,"Boston Red Sox","H",7,1,11,6,4,0,10,4
20210417,634473,"Pittsburgh Pirates","V",1,0,4,1,7,0,9,1
20210417,634473,"Milwaukee Brewers","H",7,0,9,1,1,0,4,1
20210417,634477,"Toronto Blue Jays","V",5,2,5,0,1,0,5,3
20210417,634477,"Kansas City Royals","H",1,0,5,3,5,2,5,0
20210417,634479,"Detroit Tigers","V",0,0,10,0,7,3,8,4
20210417,634479,"Oakland Athletics","H",7,3,8,4,0,0,10,0
20210417,634485,"New York Mets","V",4,1,6,1,3,1,17,1
20210417,634485,"Colorado Rockies","H",3,1,17,1,4,1,6,1
20210417,634500,"Tampa Bay Rays","V",6,3,12,2,3,1,13,4
20210417,634500,"New York Yankees","H",3,1,13,4,6,3,12,2
20210417,634507,"Arizona Diamondbacks","V",2,2,13,3,6,2,5,1
20210417,634507,"Washington Nationals","H",6,2,5,1,2,2,13,3
20210417,634520,"Toronto Blue Jays","V",2,0,4,1,3,1,8,0
20210417,634520,"Kansas City Royals","H",3,1,8,0,2,0,4,1
20210417,634543,"Baltimore Orioles","V",6,1,9,0,1,0,8,2
20210417,634543,"Texas Rangers","H",1,0,8,2,6,1,9,0
20210417,634561,"New York Mets","V",2,0,6,2,7,1,6,1
20210417,634561,"Colorado Rockies","H",7,1,6,1,2,0,6,2
20210418,634425,"San Francisco Giants","V",1,0,11,4,0,0,9,0
20210418,634425,"Miami Marlins","H",0,0,9,0,1,0,11,4
20210418,634441,"Minnesota Twins","V",6,3,6,8,3,1,12,2
20210418,634441,"Los Angeles Angels","H",3,1,12,2,6,3,6,8
20210418,634442,"Toronto Blue Jays","V",0,0,8,3,2,1,5,8
20210418,634442,"Kansas City Royals","H",2,1,5,8,0,0,8,3
20210418,634455,"Pittsburgh Pirates","V",6,2,14,5,5,3,11,3
20210418,634455,"Milwaukee Brewers","H",5,3,11,3,6,2,14,5
20210418,634458,"Tampa Bay Rays","V",4,1,12,1,2,1,10,3
20210418,634458,"New York Yankees","H",2,1,10,3,4,1,12,1
20210418,634468,"New York Mets","V",2,0,8,0,1,0,5,1
20210418,634468,"Colorado Rockies","H",1,0,5,1,2,0,8,0
20210418,634480,"Detroit Tigers","V",2,0,11,3,3,1,9,2
20210418,634480,"Oakland Athletics","H",3,1,9,2,2,0,11,3
20210418,634487,"Cleveland Indians","V",6,3,8,2,3,1,16,2
20210418,634487,"Cincinnati Reds","H",3,1,16,2,6,3,8,2
20210418,634488,"Los Angeles Dodgers","V",2,1,14,2,5,1,8,3
20210418,634488,"San Diego Padres","H",5,1,8,3,2,1,14,2
20210418,634493,"Arizona Diamondbacks","V",5,2,7,7,2,2,11,3
20210418,634493,"Washington Nationals","H",2,2,11,3,5,2,7,7
20210418,634498,"St. Louis Cardinals","V",0,0,10,0,2,1,9,6
20210418,634498,"Philadelphia Phillies","H",2,1,9,6,0,0,10,0
20210418,634506,"Atlanta Braves","V",13,5,7,7,4,2,8,3
20210418,634506,"Chicago Cubs","H",4,2,8,3,13,5,7,7
20210418,634511,"Baltimore Orioles","V",0,0,10,0,1,0,11,5
20210418,634511,"Texas Rangers","H",1,0,11,5,0,0,10,0
20210418,634518,"Chicago White Sox","V",5,1,6,2,1,0,8,1
20210418,634518,"Boston Red Sox","H",1,0,8,1,5,1,6,2
20210418,634532,"Chicago White Sox","V",3,1,5,0,2,1,3,0
20210418,634532,"Boston Red Sox","H",2,1,3,0,3,1,5,0
20210418,634538,"Houston Astros","V",2,0,7,2,7,1,12,5
20210418,634538,"Seattle Mariners","H",7,1,12,5,2,0,7,2
20210419,634396,"Tampa Bay Rays","V",4,0,12,4,1,0,5,0
20210419,634396,"Kansas City Royals","H",1,0,5,0,4,0,12,4
20210419,634399,"Milwaukee Brewers","V",3,3,15,2,1,0,8,5
20210419,634399,"San Diego Padres","H",1,0,8,5,3,3,15,2
20210419,634421,"Los Angeles Dodgers","V",3,1,9,5,4,2,9,2
20210419,634421,"Seattle Mariners","H",4,2,9,2,3,1,9,5
20210419,634431,"St. Louis Cardinals","V",12,5,8,3,5,0,8,3
20210419,634431,"Washington Nationals","H",5,0,8,3,12,5,8,3
20210419,634445,"Chicago White Sox","V",4,0,12,0,11,3,8,6
20210419,634445,"Boston Red Sox","H",11,3,8,6,4,0,12,0
20210419,634457,"San Francisco Giants","V",2,1,12,1,0,0,7,4
20210419,634457,"Philadelphia Phillies","H",0,0,7,4,2,1,12,1
20210419,634466,"Minnesota Twins","V",0,0,10,1,1,0,6,1
20210419,634466,"Oakland Athletics","H",1,0,6,1,0,0,10,1
20210419,634536,"Texas Rangers","V",6,1,12,2,4,1,10,2
20210419,634536,"Los Angeles Angels","H",4,1,10,2,6,1,12,2
20210420,634392,"Milwaukee Brewers","V",6,2,13,1,0,0,14,0
20210420,634392,"San Diego Padres","H",0,0,14,0,6,2,13,1
20210420,634397,"Chicago White Sox","V",8,4,9,1,5,1,10,9
20210420,634397,"Cleveland Indians","H",5,1,10,9,8,4,9,1
20210420,634398,"Texas Rangers","V",2,1,12,7,6,3,8,3
20210420,634398,"Los Angeles Angels","H",6,3,8,3,2,1,12,7
20210420,634406,"Houston Astros","V",2,0,7,4,6,2,9,4
20210420,634406,"Colorado Rockies","H",6,2,9,4,2,0,7,4
20210420,634407,"Tampa Bay Rays","V",14,3,5,6,7,1,6,4
20210420,634407,"Kansas City Royals","H",7,1,6,4,14,3,5,6
20210420,634408,"Arizona Diamondbacks","V",5,1,11,8,4,1,10,6
20210420,634408,"Cincinnati Reds","H",4,1,10,6,5,1,11,8
20210420,634409,"Toronto Blue Jays","V",2,2,9,2,4,1,5,0
20210420,634409,"Boston Red Sox","H",4,1,5,0,2,2,9,2
20210420,634411,"New York Mets","V",1,1,9,5,3,0,12,6
20210420,634411,"Chicago Cubs","H",3,0,12,6,1,1,9,5
20210420,634417,"Los Angeles Dodgers","V",1,0,7,4,0,0,14,2
20210420,634417,"Seattle Mariners","H",0,0,14,2,1,0,7,4
20210420,634422,"Atlanta Braves","V",1,0,10,4,3,1,6,5
20210420,634422,"New York Yankees","H",3,1,6,5,1,0,10,4
20210420,634427,"Baltimore Orioles","V",7,2,6,4,5,0,11,3
20210420,634427,"Miami Marlins","H",5,0,11,3,7,2,6,4
20210420,634439,"San Francisco Giants","V",10,5,7,4,7,3,9,4
20210420,634439,"Philadelphia Phillies","H",7,3,9,4,10,5,7,4
20210420,634466,"Minnesota Twins","V",0,0,10,1,1,0,6,1
20210420,634466,"Oakland Athletics","H",1,0,6,1,0,0,10,1
20210420,634490,"Minnesota Twins","V",0,0,7,1,7,3,4,7
20210420,634490,"Oakland Athletics","H",7,3,4,7,0,0,7,1
20210420,634509,"St. Louis Cardinals","V",2,0,7,1,3,1,11,4
20210420,634509,"Washington Nationals","H",3,1,11,4,2,0,7,1
20210421,634405,"St. Louis Cardinals","V",0,0,13,4,1,0,5,2
20210421,634405,"Washington Nationals","H",1,0,5,2,0,0,13,4
20210421,634408,"Arizona Diamondbacks","V",5,1,11,8,4,1,10,6
20210421,634408,"Cincinnati Reds","H",4,1,10,6,5,1,11,8
20210421,634423,"Pittsburgh Pirates","V",2,1,8,2,5,2,5,2
20210421,634423,"Detroit Tigers","H",5,2,5,2,2,1,8,2
20210421,634424,"Houston Astros","V",3,1,7,2,6,1,5,4
20210421,634424,"Colorado Rockies","H",6,1,5,4,3,1,7,2
20210421,634428,"San Francisco Giants","V",5,1,9,1,6,2,12,5
20210421,634428,"Philadelphia Phillies","H",6,2,12,5,5,1,9,1
20210421,634430,"Texas Rangers","V",7,2,12,9,4,4,8,0
20210421,634430,"Los Angeles Angels","H",4,4,8,0,7,2,12,9
20210421,634440,"Minnesota Twins","V",12,4,10,2,13,3,6,3
20210421,634440,"Oakland Athletics","H",13,3,6,3,12,4,10,2
20210421,634444,"Arizona Diamondbacks","V",8,1,16,7,5,0,6,4
20210421,634444,"Cincinnati Reds","H",5,0,6,4,8,1,16,7
20210421,634446,"Tampa Bay Rays","V",8,1,7,5,9,3,2,3
20210421,634446,"Kansas City Royals","H",9,3,2,3,8,1,7,5
20210421,634452,"Chicago White Sox","V",1,0,12,1,3,1,8,1
20210421,634452,"Cleveland Indians","H",3,1,8,1,1,0,12,1
20210421,634453,"New York Mets","V",4,2,6,3,16,1,8,8
20210421,634453,"Chicago Cubs","H",16,1,8,8,4,2,6,3
20210421,634459,"Toronto Blue Jays","V",6,0,8,8,3,1,10,3
20210421,634459,"Boston Red Sox","H",3,1,10,3,6,0,8,8
20210421,634476,"Milwaukee Brewers","V",4,2,17,6,2,0,13,6
20210421,634476,"San Diego Padres","H",2,0,13,6,4,2,17,6
20210421,634497,"Baltimore Orioles","V",0,0,9,1,3,0,7,3
20210421,634497,"Miami Marlins","H",3,0,7,3,0,0,9,1
20210421,634504,"Atlanta Braves","V",4,1,7,8,1,0,6,6
20210421,634504,"New York Yankees","H",1,0,6,6,4,1,7,8
20210422,634419,"New York Mets","V",3,1,11,3,4,0,14,3
20210422,634419,"Chicago Cubs","H",4,0,14,3,3,1,11,3
20210422,634420,"San Diego Padres","V",3,1,10,0,2,2,10,3
20210422,634420,"Los Angeles Dodgers","H",2,2,10,3,3,1,10,0
20210422,634432,"Miami Marlins","V",0,0,8,1,3,0,5,2
20210422,634432,"San Francisco Giants","H",3,0,5,2,0,0,8,1
20210422,634436,"New York Yankees","V",6,1,10,9,3,0,11,2
20210422,634436,"Cleveland Indians","H",3,0,11,2,6,1,10,9
20210422,634438,"Los Angeles Angels","V",2,1,15,2,8,0,6,3
20210422,634438,"Houston Astros","H",8,0,6,3,2,1,15,2
20210422,634492,"Pittsburgh Pirates","V",4,0,4,2,2,1,9,0
20210422,634492,"Detroit Tigers","H",2,1,9,0,4,0,4,2
20210422,634508,"Seattle Mariners","V",7,1,6,7,3,1,11,2
20210422,634508,"Boston Red Sox","H",3,1,11,2,7,1,6,7
20210422,634514,"Arizona Diamondbacks","V",14,2,9,8,11,6,13,4
20210422,634514,"Cincinnati Reds","H",11,6,13,4,14,2,9,8
20210423,634369,"Miami Marlins","V",3,2,10,1,5,1,7,7
20210423,634369,"San Francisco Giants","H",5,1,7,7,3,2,10,1
20210423,634370,"San Diego Padres","V",6,3,8,4,1,0,11,3
20210423,634370,"Los Angeles Dodgers","H",1,0,11,3,6,3,8,4
20210423,634378,"Cincinnati Reds","V",4,1,14,4,5,1,12,4
20210423,634378,"St. Louis Cardinals","H",5,1,12,4,4,1,14,4
20210423,634383,"Los Angeles Angels","V",4,0,11,1,5,1,13,0
20210423,634383,"Houston Astros","H",5,1,13,0,4,0,11,1
20210423,634386,"Seattle Mariners","V",5,1,12,6,6,2,7,3
20210423,634386,"Boston Red Sox","H",6,2,7,3,5,1,12,6
20210423,634389,"Oakland Athletics","V",3,1,6,2,1,0,10,1
20210423,634389,"Baltimore Orioles","H",1,0,10,1,3,1,6,2
20210423,634401,"Philadelphia Phillies","V",4,1,11,3,5,4,11,1
20210423,634401,"Colorado Rockies","H",5,4,11,1,4,1,11,3
20210423,634412,"Kansas City Royals","V",6,2,5,6,2,1,14,3
20210423,634412,"Detroit Tigers","H",2,1,14,3,6,2,5,6
20210423,634413,"Toronto Blue Jays","V",5,2,10,2,3,1,12,3
20210423,634413,"Tampa Bay Rays","H",3,1,12,3,5,2,10,2
20210423,634415,"Arizona Diamondbacks","V",4,1,7,3,5,2,10,4
20210423,634415,"Atlanta Braves","H",5,2,10,4,4,1,7,3
20210423,634426,"Milwaukee Brewers","V",2,2,9,2,15,4,8,5
20210423,634426,"Chicago Cubs","H",15,4,8,5,2,2,9,2
20210423,634429,"Washington Nationals","V",0,0,15,0,6,1,7,3
20210423,634429,"New York Mets","H",6,1,7,3,0,0,15,0
20210423,634434,"Pittsburgh Pirates","V",0,0,6,3,2,2,8,0
20210423,634434,"Minnesota Twins","H",2,2,8,0,0,0,6,3
20210423,634435,"Texas Rangers","V",7,3,14,5,9,1,8,2
20210423,634435,"Chicago White Sox","H",9,1,8,2,7,3,14,5
20210423,634437,"New York Yankees","V",5,4,7,4,3,0,7,4
20210423,634437,"Cleveland Indians","H",3,0,7,4,5,4,7,4
20210424,634358,"Toronto Blue Jays","V",3,1,10,3,5,2,12,2
20210424,634358,"Tampa Bay Rays","H",5,2,12,2,3,1,10,3
20210424,634361,"San Diego Padres","V",4,2,15,2,5,0,10,4
20210424,634361,"Los Angeles Dodgers","H",5,0,10,4,4,2,15,2
20210424,634366,"Los Angeles Angels","V",2,2,5,0,16,3,7,5
20210424,634366,"Houston Astros","H",16,3,7,5,2,2,5,0
20210424,634367,"Oakland Athletics","V",7,1,9,5,2,0,9,1
20210424,634367,"Baltimore Orioles","H",2,0,9,1,7,1,9,5
20210424,634373,"Seattle Mariners","V",8,1,9,3,2,0,9,1
20210424,634373,"Boston Red Sox","H",2,0,9,1,8,1,9,3
20210424,634375,"Kansas City Royals","V",2,0,5,0,1,1,11,0
20210424,634375,"Detroit Tigers","H",1,1,11,0,2,0,5,0
20210424,634384,"Texas Rangers","V",1,1,6,0,2,0,6,3
20210424,634384,"Chicago White Sox","H",2,0,6,3,1,1,6,0
20210424,634395,"Cincinnati Reds","V",0,0,6,2,2,0,2,2
20210424,634395,"St. Louis Cardinals","H",2,0,2,2,0,0,6,2
20210424,634416,"Milwaukee Brewers","V",4,1,12,5,3,1,11,4
20210424,634416,"Chicago Cubs","H",3,1,11,4,4,1,12,5
20210424,634418,"Philadelphia Phillies","V",7,2,5,6,5,1,6,2
20210424,634418,"Colorado Rockies","H",5,1,6,2,7,2,5,6
20210424,634443,"Washington Nationals","V",7,0,9,5,1,1,6,2
20210424,634443,"New York Mets","H",1,1,6,2,7,0,9,5
20210424,634467,"Pittsburgh Pirates","V",6,2,8,2,2,0,7,2
20210424,634467,"Minnesota Twins","H",2,0,7,2,6,2,8,2
20210424,634486,"New York Yankees","V",2,2,13,4,1,0,11,1
20210424,634486,"Cleveland Indians","H",1,0,11,1,2,2,13,4
20210424,634503,"Miami Marlins","V",5,2,12,2,2,1,8,1
20210424,634503,"San Francisco Giants","H",2,1,8,1,5,2,12,2
20210425,634342,"Miami Marlins","V",3,1,11,3,4,0,10,3
20210425,634342,"San Francisco Giants","H",4,0,10,3,3,1,11,3
20210425,634344,"Washington Nationals","V",0,0,7,3,4,2,8,4
20210425,634344,"New York Mets","H",4,2,8,4,0,0,7,3
20210425,634349,"Pittsburgh Pirates","V",6,1,10,1,2,1,11,3
20210425,634349,"Minnesota Twins","H",2,1,11,3,6,1,10,1
20210425,634355,"Seattle Mariners","V",3,0,11,1,5,0,6,7
20210425,634355,"Boston Red Sox","H",5,0,6,7,3,0,11,1
20210425,634356,"San Diego Padres","V",8,1,16,6,7,2,16,9
20210425,634356,"Los Angeles Dodgers","H",7,2,16,9,8,1,16,6
20210425,634372,"New York Yankees","V",3,2,9,5,7,1,10,1
20210425,634372,"Cleveland Indians","H",7,1,10,1,3,2,9,5
20210425,634376,"Toronto Blue Jays","V",1,0,7,3,0,0,9,2
20210425,634376,"Tampa Bay Rays","H",0,0,9,2,1,0,7,3
20210425,634388,"Philadelphia Phillies","V",2,2,11,2,12,2,8,5
20210425,634388,"Colorado Rockies","H",12,2,8,5,2,2,11,2
20210425,634393,"Texas Rangers","V",4,1,12,2,8,1,5,6
20210425,634393,"Chicago White Sox","H",8,1,5,6,4,1,12,2
20210425,634400,"Milwaukee Brewers","V",6,0,10,6,0,0,11,2
20210425,634400,"Chicago Cubs","H",0,0,11,2,6,0,10,6
20210425,634403,"Los Angeles Angels","V",4,1,7,2,2,1,11,2
20210425,634403,"Houston Astros","H",2,1,11,2,4,1,7,2
20210425,634404,"Arizona Diamondbacks","V",5,2,7,3,0,0,6,2
20210425,634404,"Atlanta Braves","H",0,0,6,2,5,2,7,3
20210425,634448,"Kansas City Royals","V",4,1,9,3,0,0,13,1
20210425,634448,"Detroit Tigers","H",0,0,13,1,4,1,9,3
20210425,634454,"Oakland Athletics","V",1,1,10,3,8,3,9,7
20210425,634454,"Baltimore Orioles","H",8,3,9,7,1,1,10,3
20210425,634456,"Cincinnati Reds","V",2,1,8,3,5,2,5,1
20210425,634456,"St. Louis Cardinals","H",5,2,5,1,2,1,8,3
20210426,634343,"Oakland Athletics","V",2,1,11,4,1,0,10,4
20210426,634343,"Tampa Bay Rays","H",1,0,10,4,2,1,11,4
20210426,634345,"Philadelphia Phillies","V",2,2,8,0,1,0,9,3
20210426,634345,"St. Louis Cardinals","H",1,0,9,3,2,2,8,0
20210426,634363,"Cincinnati Reds","V",5,1,8,5,3,1,12,5
20210426,634363,"Los Angeles Dodgers","H",3,1,12,5,5,1,8,5
20210426,634374,"Colorado Rockies","V",0,0,9,1,12,1,11,6
20210426,634374,"San Francisco Giants","H",12,1,11,6,0,0,9,1
20210426,634377,"Los Angeles Angels","V",9,3,4,3,4,1,12,2
20210426,634377,"Texas Rangers","H",4,1,12,2,9,3,4,3
20210426,634382,"Seattle Mariners","V",2,2,6,1,5,0,5,1
20210426,634382,"Houston Astros","H",5,0,5,1,2,2,6,1
20210426,634394,"Minnesota Twins","V",3,1,7,1,5,2,5,2
20210426,634394,"Cleveland Indians","H",5,2,5,2,3,1,7,1
20210426,634402,"Chicago Cubs","V",7,2,9,6,8,2,8,7
20210426,634402,"Atlanta Braves","H",8,2,8,7,7,2,9,6
20210426,634433,"New York Yankees","V",2,0,7,7,4,2,7,3
20210426,634433,"Baltimore Orioles","H",4,2,7,3,2,0,7,7
20210426,634451,"Kansas City Royals","V",3,1,7,0,2,0,10,5
20210426,634451,"Detroit Tigers","H",2,0,10,5,3,1,7,0
20210426,634461,"Miami Marlins","V",8,2,15,2,0,0,10,0
20210426,634461,"Milwaukee Brewers","H",0,0,10,0,8,2,15,2
20210427,634318,"Philadelphia Phillies","V",2,0,6,2,5,0,10,0
20210427,634318,"St. Louis Cardinals","H",5,0,10,0,2,0,6,2
20210427,634320,"Miami Marlins","V",4,2,13,3,5,2,7,1
20210427,634320,"Milwaukee Brewers","H",5,2,7,1,4,2,13,3
20210427,634331,"Kansas City Royals","V",1,0,8,2,2,0,9,1
20210427,634331,"Pittsburgh Pirates","H",2,0,9,1,1,0,8,2
20210427,634332,"Detroit Tigers","V",5,3,9,3,2,0,5,4
20210427,634332,"Chicago White Sox","H",2,0,5,4,5,3,9,3
20210427,634333,"Seattle Mariners","V",0,0,9,3,2,0,5,3
20210427,634333,"Houston Astros","H",2,0,5,3,0,0,9,3
20210427,634335,"Washington Nationals","V",5,4,10,2,9,3,7,3
20210427,634335,"Toronto Blue Jays","H",9,3,7,3,5,4,10,2
20210427,634339,"Minnesota Twins","V",4,1,6,0,7,3,8,5
20210427,634339,"Cleveland Indians","H",7,3,8,5,4,1,6,0
20210427,634351,"Chicago Cubs","V",0,0,13,1,5,1,13,4
20210427,634351,"Atlanta Braves","H",5,1,13,4,0,0,13,1
20210427,634354,"Colorado Rockies","V",7,3,9,7,5,2,8,1
20210427,634354,"San Francisco Giants","H",5,2,8,1,7,3,9,7
20210427,634359,"Los Angeles Angels","V",1,0,5,1,6,3,9,3
20210427,634359,"Texas Rangers","H",6,3,9,3,1,0,5,1
20210427,634364,"San Diego Padres","V",1,0,9,3,5,1,8,0
20210427,634364,"Arizona Diamondbacks","H",5,1,8,0,1,0,9,3
20210427,634368,"Oakland Athletics","V",3,1,6,1,4,1,7,2
20210427,634368,"Tampa Bay Rays","H",4,1,7,2,3,1,6,1
20210427,634379,"Cincinnati Reds","V",6,1,13,1,5,1,9,8
20210427,634379,"Los Angeles Dodgers","H",5,1,9,8,6,1,13,1
20210427,634387,"New York Yankees","V",5,3,7,3,1,0,8,3
20210427,634387,"Baltimore Orioles","H",1,0,8,3,5,3,7,3
20210427,634410,"Boston Red Sox","V",2,1,8,2,1,1,13,0
20210427,634410,"New York Mets","H",1,1,13,0,2,1,8,2
20210428,634308,"Oakland Athletics","V",0,0,13,2,2,1,10,3
20210428,634308,"Tampa Bay Rays","H",2,1,10,3,0,0,13,2
20210428,634309,"Colorado Rockies","V",3,0,10,4,7,0,10,9
20210428,634309,"San Francisco Giants","H",7,0,10,9,3,0,10,4
20210428,634310,"Boston Red Sox","V",1,0,15,1,0,0,15,4
20210428,634310,"New York Mets","H",0,0,15,4,1,0,15,1
20210428,634314,"Philadelphia Phillies","V",5,1,10,4,3,2,8,3
20210428,634314,"St. Louis Cardinals","H",3,2,8,3,5,1,10,4
20210428,634315,"Kansas City Royals","V",9,0,10,7,6,2,9,7
20210428,634315,"Pittsburgh Pirates","H",6,2,9,7,9,0,10,7
20210428,634317,"Miami Marlins","V",6,1,11,10,2,1,5,0
20210428,634317,"Milwaukee Brewers","H",2,1,5,0,6,1,11,10
20210428,634322,"San Diego Padres","V",12,2,4,3,3,1,5,2
20210428,634322,"Arizona Diamondbacks","H",3,1,5,2,12,2,4,3
20210428,634348,"Washington Nationals","V",8,2,8,2,2,2,9,4
20210428,634348,"Toronto Blue Jays","H",2,2,9,4,8,2,8,2
20210428,634350,"Los Angeles Angels","V",4,0,10,2,3,0,6,1
20210428,634350,"Texas Rangers","H",3,0,6,1,4,0,10,2
20210428,634360,"Seattle Mariners","V",5,2,10,2,7,0,3,4
20210428,634360,"Houston Astros","H",7,0,3,4,5,2,10,2
20210428,634362,"New York Yankees","V",7,3,7,1,0,0,8,1
20210428,634362,"Baltimore Orioles","H",0,0,8,1,7,3,7,1
20210428,634365,"Cincinnati Reds","V",0,0,13,1,8,1,11,8
20210428,634365,"Los Angeles Dodgers","H",8,1,11,8,0,0,13,1
20210428,634371,"Minnesota Twins","V",10,6,7,2,2,1,6,1
20210428,634371,"Cleveland Indians","H",2,1,6,1,10,6,7,2
20210428,634414,"Chicago Cubs","V",0,0,11,3,10,5,6,2
20210428,634414,"Atlanta Braves","H",10,5,6,2,0,0,11,3
20210429,634289,"Boston Red Sox","V",1,0,6,3,4,2,12,0
20210429,634289,"Texas Rangers","H",4,2,12,0,1,0,6,3
20210429,634296,"Oakland Athletics","V",3,1,9,1,2,1,12,2
20210429,634296,"Tampa Bay Rays","H",2,1,12,2,3,1,9,1
20210429,634300,"New York Yankees","V",3,0,10,7,4,1,8,2
20210429,634300,"Baltimore Orioles","H",4,1,8,2,3,0,10,7
20210429,634330,"Detroit Tigers","V",1,0,13,1,3,0,6,3
20210429,634330,"Chicago White Sox","H",3,0,6,3,1,0,13,1
20210429,634346,"Los Angeles Dodgers","V",1,0,6,3,2,1,6,2
20210429,634346,"Milwaukee Brewers","H",2,1,6,2,1,0,6,3
20210429,634347,"Chicago Cubs","V",9,1,5,5,3,1,7,3
20210429,634347,"Atlanta Braves","H",3,1,7,3,9,1,5,5
20210429,634352,"Philadelphia Phillies","V",3,0,13,1,4,1,11,2
20210429,634352,"St. Louis Cardinals","H",4,1,11,2,3,0,13,1
20210429,634353,"Seattle Mariners","V",1,1,9,1,0,0,8,2
20210429,634353,"Houston Astros","H",0,0,8,2,1,1,9,1
20210429,634385,"Colorado Rockies","V",3,0,9,4,5,1,6,3
20210429,634385,"Arizona Diamondbacks","H",5,1,6,3,3,0,9,4
20210430,634274,"Miami Marlins","V",1,0,4,5,2,1,4,2
20210430,634274,"Washington Nationals","H",2,1,4,2,1,0,4,5
20210430,634275,"Houston Astros","V",9,1,9,3,2,0,12,5
20210430,634275,"Tampa Bay Rays","H",2,0,12,5,9,1,9,3
20210430,634280,"Atlanta Braves","V",5,1,7,2,13,6,6,7
20210430,634280,"Toronto Blue Jays","H",13,6,6,7,5,1,7,2
20210430,634287,"Los Angeles Angels","V",4,1,3,1,7,3,11,6
20210430,634287,"Seattle Mariners","H",7,3,11,6,4,1,3,1
20210430,634288,"Cleveland Indians","V",5,1,6,4,3,0,14,1
20210430,634288,"Chicago White Sox","H",3,0,14,1,5,1,6,4
20210430,634290,"Los Angeles Dodgers","V",1,1,11,1,3,1,5,3
20210430,634290,"Milwaukee Brewers","H",3,1,5,3,1,1,11,1
20210430,634303,"San Francisco Giants","V",2,1,16,5,3,0,6,4
20210430,634303,"San Diego Padres","H",3,0,6,4,2,1,16,5
20210430,634305,"Chicago Cubs","V",6,1,7,7,8,3,12,1
20210430,634305,"Cincinnati Reds","H",8,3,12,1,6,1,7,7
20210430,634325,"St. Louis Cardinals","V",7,2,10,1,3,0,5,9
20210430,634325,"Pittsburgh Pirates","H",3,0,5,9,7,2,10,1
20210430,634327,"Detroit Tigers","V",0,0,18,1,10,5,5,5
20210430,634327,"New York Yankees","H",10,5,5,5,0,0,18,1
20210430,634328,"Colorado Rockies","V",2,0,9,2,7,1,5,3
20210430,634328,"Arizona Diamondbacks","H",7,1,5,3,2,0,9,2
20210430,634336,"New York Mets","V",1,0,10,5,2,0,12,4
20210430,634336,"Philadelphia Phillies","H",2,0,12,4,1,0,10,5
20210430,634337,"Boston Red Sox","V",6,4,6,3,1,0,10,4
20210430,634337,"Texas Rangers","H",1,0,10,4,6,4,6,3
20210430,634381,"Baltimore Orioles","V",3,2,8,2,2,2,10,3
20210430,634381,"Oakland Athletics","H",2,2,10,3,3,2,8,2
20210430,634391,"Kansas City Royals","V",1,1,7,3,9,2,4,10
20210430,634391,"Minnesota Twins","H",9,2,4,10,1,1,7,3
20210501,634271,"Boston Red Sox","V",6,1,12,4,8,2,10,2
20210501,634271,"Texas Rangers","H",8,2,10,2,6,1,12,4
20210501,634272,"Los Angeles Angels","V",10,4,5,3,5,1,16,4
20210501,634272,"Seattle Mariners","H",5,1,16,4,10,4,5,3
